Date,PMMoV_gc_g_dry_weight,Plant,Population_Served,SC2_N_gc_g_dry_weight,SC2_Norm
9/14/2022,1250000000,EspartoCSD_WWTP,3272,64000,5.12e-05
9/15/2022,1680000000,EspartoCSD_WWTP,3272,49000,2.9166666666666666e-05
9/16/2022,,EspartoCSD_WWTP,3272,,
9/17/2022,,EspartoCSD_WWTP,3272,,
9/18/2022,,EspartoCSD_WWTP,3272,,
9/19/2022,790000000,EspartoCSD_WWTP,3272,159000,0.000201266
9/20/2022,979000000,EspartoCSD_WWTP,3272,55900,5.709908069458631e-05
9/21/2022,1060000000,EspartoCSD_WWTP,3272,210000,0.000198113
9/22/2022,1120000000,EspartoCSD_WWTP,3272,18600,1.660714285714286e-05
9/23/2022,,EspartoCSD_WWTP,3272,,
9/24/2022,,EspartoCSD_WWTP,3272,,
9/25/2022,,EspartoCSD_WWTP,3272,,
9/26/2022,1100000000,EspartoCSD_WWTP,3272,34200,3.1090909090909094e-05
9/27/2022,776000000,EspartoCSD_WWTP,3272,13300,1.7139175257731958e-05
9/28/2022,2110000000,EspartoCSD_WWTP,3272,24100,1.1421800947867298e-05
9/29/2022,736000000,EspartoCSD_WWTP,3272,5270,7.160326086956522e-06
9/30/2022,,EspartoCSD_WWTP,3272,,
10/1/2022,,EspartoCSD_WWTP,3272,,
10/2/2022,,EspartoCSD_WWTP,3272,,
10/3/2022,,EspartoCSD_WWTP,3272,,
10/4/2022,903000000,EspartoCSD_WWTP,3272,8740,9.678848283499447e-06
10/5/2022,912000000,EspartoCSD_WWTP,3272,22500,2.4671052631578947e-05
10/6/2022,2260000000,EspartoCSD_WWTP,3272,10500,4.646017699115044e-06
10/7/2022,,EspartoCSD_WWTP,3272,,
10/8/2022,,EspartoCSD_WWTP,3272,,
10/9/2022,,EspartoCSD_WWTP,3272,,
10/10/2022,1360000000,EspartoCSD_WWTP,3272,11900,8.75e-06
10/11/2022,746000000,EspartoCSD_WWTP,3272,97500,0.000130697
10/12/2022,10600000000,EspartoCSD_WWTP,3272,26700,2.518867924528302e-06
10/13/2022,1730000000,EspartoCSD_WWTP,3272,38900,2.2485549132947978e-05
10/14/2022,,EspartoCSD_WWTP,3272,,
10/15/2022,,EspartoCSD_WWTP,3272,,
10/16/2022,,EspartoCSD_WWTP,3272,,
10/17/2022,1900000000,EspartoCSD_WWTP,3272,156999.99999999997,8.26315789473684e-05
10/18/2022,1720000000,EspartoCSD_WWTP,3272,47400,2.755813953488372e-05
10/19/2022,439000000,EspartoCSD_WWTP,3272,10300,2.34624145785877e-05
10/20/2022,1660000000,EspartoCSD_WWTP,3272,104000,6.265060240963855e-05
10/21/2022,,EspartoCSD_WWTP,3272,,
10/22/2022,,EspartoCSD_WWTP,3272,,
10/23/2022,,EspartoCSD_WWTP,3272,,
10/24/2022,1010000000,EspartoCSD_WWTP,3272,17500,1.7326732673267325e-05
10/25/2022,878000000,EspartoCSD_WWTP,3272,22200.000000000004,2.5284738041002283e-05
10/26/2022,970000000,EspartoCSD_WWTP,3272,45400,4.6804123711340205e-05
10/27/2022,716000000,EspartoCSD_WWTP,3272,9120,1.2737430167597766e-05
10/28/2022,,EspartoCSD_WWTP,3272,,
10/29/2022,,EspartoCSD_WWTP,3272,,
10/30/2022,,EspartoCSD_WWTP,3272,,
10/31/2022,2210000000,EspartoCSD_WWTP,3272,46300,2.095022624434389e-05
11/1/2022,1940000000,EspartoCSD_WWTP,3272,14000,7.216494845360825e-06
11/2/2022,688000000,EspartoCSD_WWTP,3272,19600,2.8488372093023255e-05
11/3/2022,1330000000,EspartoCSD_WWTP,3272,44000,3.3082706766917295e-05
11/4/2022,,EspartoCSD_WWTP,3272,,
11/5/2022,,EspartoCSD_WWTP,3272,,
11/6/2022,,EspartoCSD_WWTP,3272,,
11/7/2022,846000000,EspartoCSD_WWTP,3272,867000,0.001024823
11/8/2022,1530000000,EspartoCSD_WWTP,3272,277000,0.000181046
11/9/2022,1260000000,EspartoCSD_WWTP,3272,799000,0.000634127
11/10/2022,5150000000,EspartoCSD_WWTP,3272,26200,5.087378640776699e-06
11/11/2022,,EspartoCSD_WWTP,3272,,
11/12/2022,,EspartoCSD_WWTP,3272,,
11/13/2022,,EspartoCSD_WWTP,3272,,
11/14/2022,991000000,EspartoCSD_WWTP,3272,40700,4.106962663975782e-05
11/15/2022,3970000000,EspartoCSD_WWTP,3272,67800,1.707808564231738e-05
11/16/2022,2640000000,EspartoCSD_WWTP,3272,260000,9.848484848484849e-05
11/17/2022,3830000000,EspartoCSD_WWTP,3272,259000,6.762402088772847e-05
11/18/2022,,EspartoCSD_WWTP,3272,,
11/19/2022,,EspartoCSD_WWTP,3272,,
11/20/2022,,EspartoCSD_WWTP,3272,,
11/21/2022,1840000000,EspartoCSD_WWTP,3272,46600,2.532608695652174e-05
11/22/2022,3920000000,EspartoCSD_WWTP,3272,148000,3.775510204081633e-05
11/23/2022,3210000000,EspartoCSD_WWTP,3272,85300,2.6573208722741433e-05
11/24/2022,,EspartoCSD_WWTP,3272,,
11/25/2022,,EspartoCSD_WWTP,3272,,
11/26/2022,,EspartoCSD_WWTP,3272,,
11/27/2022,,EspartoCSD_WWTP,3272,,
11/28/2022,903000000,EspartoCSD_WWTP,3272,39700,4.3964562569213735e-05
11/29/2022,1140000000,EspartoCSD_WWTP,3272,112999.99999999999,9.912280701754385e-05
11/30/2022,1190000000,EspartoCSD_WWTP,3272,223000,0.000187395
12/1/2022,,EspartoCSD_WWTP,3272,,
12/2/2022,1733454839,EspartoCSD_WWTP,3272,368874.3768,0.000212797
12/3/2022,,EspartoCSD_WWTP,3272,,
12/4/2022,,EspartoCSD_WWTP,3272,,
12/5/2022,474249502.7,EspartoCSD_WWTP,3272,75228.30933,0.000158626
12/6/2022,,EspartoCSD_WWTP,3272,,
12/7/2022,2176334934,EspartoCSD_WWTP,3272,123117.6627,5.657110070089182e-05
12/8/2022,,EspartoCSD_WWTP,3272,,
12/9/2022,3619378754,EspartoCSD_WWTP,3272,130441.6714,3.603979584925377e-05
12/10/2022,,EspartoCSD_WWTP,3272,,
12/11/2022,,EspartoCSD_WWTP,3272,,
12/12/2022,1397955503,EspartoCSD_WWTP,3272,271584.8917,0.000194273
12/13/2022,,EspartoCSD_WWTP,3272,,
12/14/2022,3254963235,EspartoCSD_WWTP,3272,393947.4517,0.00012103
12/15/2022,,EspartoCSD_WWTP,3272,,
12/16/2022,432026532.2,EspartoCSD_WWTP,3272,47379.85306,0.000109669
12/17/2022,,EspartoCSD_WWTP,3272,,
12/18/2022,,EspartoCSD_WWTP,3272,,
12/19/2022,1005424942,EspartoCSD_WWTP,3272,302403.6015,0.000300772
12/20/2022,,EspartoCSD_WWTP,3272,,
12/21/2022,661562849.6,EspartoCSD_WWTP,3272,80002.52465,0.00012093
12/22/2022,,EspartoCSD_WWTP,3272,,
12/23/2022,891797073.2,EspartoCSD_WWTP,3272,718523.0413,0.000805702
12/24/2022,,EspartoCSD_WWTP,3272,,
12/25/2022,,EspartoCSD_WWTP,3272,,
12/26/2022,,EspartoCSD_WWTP,3272,,
12/27/2022,,EspartoCSD_WWTP,3272,,
12/28/2022,784989084.6,EspartoCSD_WWTP,3272,303724.8198,0.000386916
12/29/2022,,EspartoCSD_WWTP,3272,,
12/30/2022,1583788050,EspartoCSD_WWTP,3272,97288.08367,6.142746417507398e-05
12/31/2022,,EspartoCSD_WWTP,3272,,
1/1/2023,,EspartoCSD_WWTP,3272,,
1/2/2023,,EspartoCSD_WWTP,3272,,
1/3/2023,,EspartoCSD_WWTP,3272,,
1/4/2023,1739164635,EspartoCSD_WWTP,3272,231215.4066,0.000132946
1/5/2023,,EspartoCSD_WWTP,3272,,
1/6/2023,752788572.9,EspartoCSD_WWTP,3272,212515.2449,0.000282304
1/7/2023,,EspartoCSD_WWTP,3272,,
1/8/2023,,EspartoCSD_WWTP,3272,,
1/9/2023,724326493.3,EspartoCSD_WWTP,3272,64344.6536,8.883377068781559e-05
1/10/2023,,EspartoCSD_WWTP,3272,,
1/11/2023,1482015205,EspartoCSD_WWTP,3272,52383.18838,3.534591831874378e-05
1/12/2023,,EspartoCSD_WWTP,3272,,
1/13/2023,2000212831,EspartoCSD_WWTP,3272,167290.2386,8.363621912025941e-05
1/14/2023,,EspartoCSD_WWTP,3272,,
1/15/2023,,EspartoCSD_WWTP,3272,,
1/16/2023,,EspartoCSD_WWTP,3272,,
1/17/2023,,EspartoCSD_WWTP,3272,,
1/18/2023,1361127419,EspartoCSD_WWTP,3272,73058.23926,5.3674797995080905e-05
1/19/2023,,EspartoCSD_WWTP,3272,,
1/20/2023,1090302252,EspartoCSD_WWTP,3272,81970.72348,7.518165105833432e-05
1/21/2023,,EspartoCSD_WWTP,3272,,
1/22/2023,,EspartoCSD_WWTP,3272,,
1/23/2023,881144106.7,EspartoCSD_WWTP,3272,37023.54431,4.201758149669036e-05
1/24/2023,,EspartoCSD_WWTP,3272,,
1/25/2023,937980952.2,EspartoCSD_WWTP,3272,101761.8904,0.00010849
1/26/2023,,EspartoCSD_WWTP,3272,,
1/27/2023,853800455.6,EspartoCSD_WWTP,3272,96146.50716,0.00011261
1/28/2023,,EspartoCSD_WWTP,3272,,
1/29/2023,1336435693,EspartoCSD_WWTP,3272,54425.01134,4.0724003124256786e-05
1/30/2023,,EspartoCSD_WWTP,3272,,
1/31/2023,,EspartoCSD_WWTP,3272,,
2/1/2023,10950601338,EspartoCSD_WWTP,3272,198735.1448,1.814833164758982e-05
2/2/2023,,EspartoCSD_WWTP,3272,,
2/3/2023,1783874539,EspartoCSD_WWTP,3272,55857.27734,3.1312335100758415e-05
2/4/2023,,EspartoCSD_WWTP,3272,,
2/5/2023,,EspartoCSD_WWTP,3272,,
2/6/2023,1385142566,EspartoCSD_WWTP,3272,288783.7922,0.000208487
2/7/2023,,EspartoCSD_WWTP,3272,,
2/8/2023,1336980207,EspartoCSD_WWTP,3272,168655.5286,0.000126147
2/9/2023,,EspartoCSD_WWTP,3272,,
2/10/2023,1660860487,EspartoCSD_WWTP,3272,608539.6123,0.0003664
2/11/2023,,EspartoCSD_WWTP,3272,,
2/12/2023,,EspartoCSD_WWTP,3272,,
2/13/2023,37242998279,EspartoCSD_WWTP,3272,20556.77761,5.519635518326935e-07
2/14/2023,,EspartoCSD_WWTP,3272,,
2/15/2023,475257254.8,EspartoCSD_WWTP,3272,9521.543093,2.003450341251421e-05
2/16/2023,,EspartoCSD_WWTP,3272,,
2/17/2023,1945753038,EspartoCSD_WWTP,3272,75250.50497,3.8674232285765556e-05
2/18/2023,,EspartoCSD_WWTP,3272,,
2/19/2023,,EspartoCSD_WWTP,3272,,
2/20/2023,7100637772,EspartoCSD_WWTP,3272,226083.7596,3.1839922952306525e-05
2/21/2023,,EspartoCSD_WWTP,3272,,
2/22/2023,3368349905,EspartoCSD_WWTP,3272,59650.13793,1.7709008744341652e-05
2/23/2023,,EspartoCSD_WWTP,3272,,
2/24/2023,2647117746,EspartoCSD_WWTP,3272,99389.41834,3.754627783373669e-05
2/25/2023,,EspartoCSD_WWTP,3272,,
2/26/2023,,EspartoCSD_WWTP,3272,,
2/27/2023,2114584994,EspartoCSD_WWTP,3272,204408.3343,9.666593438593707e-05
2/28/2023,,EspartoCSD_WWTP,3272,,
3/1/2023,1880465482,EspartoCSD_WWTP,3272,40783.73277,2.1688104975918464e-05
3/2/2023,,EspartoCSD_WWTP,3272,,
3/3/2023,910498946,EspartoCSD_WWTP,3272,15413.30186,1.6928412637237423e-05
3/4/2023,,EspartoCSD_WWTP,3272,,
3/5/2023,,EspartoCSD_WWTP,3272,,
3/6/2023,6752452522,EspartoCSD_WWTP,3272,40427.11102,5.987026327828984e-06
3/7/2023,,EspartoCSD_WWTP,3272,,
3/8/2023,1200382544,EspartoCSD_WWTP,3272,108366.266,9.027644277039847e-05
3/9/2023,,EspartoCSD_WWTP,3272,,
3/10/2023,854691480.6,EspartoCSD_WWTP,3272,122219.528,0.000142998
3/11/2023,,EspartoCSD_WWTP,3272,,
3/12/2023,,EspartoCSD_WWTP,3272,,
3/13/2023,356005481.4,EspartoCSD_WWTP,3272,4702.799959,1.320990884839391e-05
3/14/2023,,EspartoCSD_WWTP,3272,,
3/15/2023,1721867051,EspartoCSD_WWTP,3272,34734.78756,2.0172746514952437e-05
3/16/2023,,EspartoCSD_WWTP,3272,,
3/17/2023,1276462020,EspartoCSD_WWTP,3272,102159.4871,8.003331514584623e-05
3/18/2023,,EspartoCSD_WWTP,3272,,
3/19/2023,,EspartoCSD_WWTP,3272,,
3/20/2023,2764284345,EspartoCSD_WWTP,3272,115964.3495,4.1950948256260734e-05
3/21/2023,,EspartoCSD_WWTP,3272,,
3/22/2023,1094734607,EspartoCSD_WWTP,3272,21333.43137,1.9487308827494947e-05
3/23/2023,,EspartoCSD_WWTP,3272,,
3/24/2023,2701733693,EspartoCSD_WWTP,3272,2066775.472,0.000764981
3/25/2023,,EspartoCSD_WWTP,3272,,
3/26/2023,,EspartoCSD_WWTP,3272,,
3/27/2023,370828495.5,EspartoCSD_WWTP,3272,119040.371,0.000321012
3/28/2023,,EspartoCSD_WWTP,3272,,
3/29/2023,739695880.4,EspartoCSD_WWTP,3272,11696.56495,1.581266742639082e-05
3/30/2023,,EspartoCSD_WWTP,3272,,
3/31/2023,,EspartoCSD_WWTP,3272,,
4/1/2023,,EspartoCSD_WWTP,3272,,
4/2/2023,,EspartoCSD_WWTP,3272,,
4/3/2023,2253699406,EspartoCSD_WWTP,3272,95123.69977,4.220780265919089e-05
4/4/2023,,EspartoCSD_WWTP,3272,,
4/5/2023,2262083525,EspartoCSD_WWTP,3272,1624799.49,0.000718276
4/6/2023,,EspartoCSD_WWTP,3272,,
4/7/2023,987739244.3,EspartoCSD_WWTP,3272,229196.272,0.000232041
4/8/2023,,EspartoCSD_WWTP,3272,,
4/9/2023,,EspartoCSD_WWTP,3272,,
4/10/2023,811621181.7,EspartoCSD_WWTP,3272,23648.05756,2.9136816643545637e-05
4/11/2023,,EspartoCSD_WWTP,3272,,
4/12/2023,408900803.8,EspartoCSD_WWTP,3272,12107.32748,2.9609448966568005e-05
4/13/2023,,EspartoCSD_WWTP,3272,,
4/14/2023,3395373165,EspartoCSD_WWTP,3272,23226.39765,6.840602348020131e-06
4/15/2023,,EspartoCSD_WWTP,3272,,
4/16/2023,,EspartoCSD_WWTP,3272,,
4/17/2023,1243920136,EspartoCSD_WWTP,3272,31533.02903,2.534972152359147e-05
4/18/2023,,EspartoCSD_WWTP,3272,,
4/19/2023,999594772.3,EspartoCSD_WWTP,3272,33414.50437,3.342805034096213e-05
4/20/2023,,EspartoCSD_WWTP,3272,,
4/21/2023,1682592701,EspartoCSD_WWTP,3272,91975.47095,5.466294423132562e-05
4/22/2023,,EspartoCSD_WWTP,3272,,
4/23/2023,,EspartoCSD_WWTP,3272,,
4/24/2023,597677458.2,EspartoCSD_WWTP,3272,75381.42032,0.000126124
4/25/2023,,EspartoCSD_WWTP,3272,,
4/26/2023,406040608.7,EspartoCSD_WWTP,3272,0,2.7598177591634676e-07
4/27/2023,,EspartoCSD_WWTP,3272,,
4/28/2023,8282295385,EspartoCSD_WWTP,3272,20629.45427,2.4907894870187732e-06
4/29/2023,,EspartoCSD_WWTP,3272,,
4/30/2023,,EspartoCSD_WWTP,3272,,
5/1/2023,983641135,EspartoCSD_WWTP,3272,92284.29403,9.381906748997097e-05
5/2/2023,,EspartoCSD_WWTP,3272,,
5/3/2023,995745576.9,EspartoCSD_WWTP,3272,7394.266924,7.425859673083129e-06
5/4/2023,,EspartoCSD_WWTP,3272,,
5/5/2023,1926913791,EspartoCSD_WWTP,3272,370772.6557,0.000192418
5/6/2023,,EspartoCSD_WWTP,3272,,
5/7/2023,,EspartoCSD_WWTP,3272,,
5/8/2023,4360083634,EspartoCSD_WWTP,3272,11884.4139,2.725730718275008e-06
5/9/2023,,EspartoCSD_WWTP,3272,,
5/10/2023,1532661068,EspartoCSD_WWTP,3272,6818.146681,4.448567802890519e-06
5/11/2023,,EspartoCSD_WWTP,3272,,
5/12/2023,1137231132,EspartoCSD_WWTP,3272,5107.077475,4.4907999175349215e-06
5/13/2023,,EspartoCSD_WWTP,3272,,
5/14/2023,,EspartoCSD_WWTP,3272,,
5/15/2023,989830126.6,EspartoCSD_WWTP,3272,18296.25171,1.8484234034496014e-05
5/16/2023,,EspartoCSD_WWTP,3272,,
5/17/2023,,EspartoCSD_WWTP,3272,,
5/18/2023,,EspartoCSD_WWTP,3272,,
5/19/2023,986009816.5,EspartoCSD_WWTP,3272,10795.54524,1.0948719838875941e-05
5/20/2023,,EspartoCSD_WWTP,3272,,
5/21/2023,,EspartoCSD_WWTP,3272,,
5/22/2023,781720657.7,EspartoCSD_WWTP,3272,15489.07159,1.981407480957789e-05
5/23/2023,,EspartoCSD_WWTP,3272,,
5/24/2023,2910567709,EspartoCSD_WWTP,3272,16773.40089,5.762931005357307e-06
5/25/2023,,EspartoCSD_WWTP,3272,,
5/26/2023,712772141.8,EspartoCSD_WWTP,3272,44989.5972,6.311918573280253e-05
5/27/2023,,EspartoCSD_WWTP,3272,,
5/28/2023,,EspartoCSD_WWTP,3272,,
5/29/2023,,EspartoCSD_WWTP,3272,,
5/30/2023,330618005.7,EspartoCSD_WWTP,3272,87221.69192,0.000263814
5/31/2023,,EspartoCSD_WWTP,3272,,
6/1/2023,,EspartoCSD_WWTP,3272,,
6/2/2023,,EspartoCSD_WWTP,3272,,
6/3/2023,,EspartoCSD_WWTP,3272,,
6/4/2023,,EspartoCSD_WWTP,3272,,
6/5/2023,,EspartoCSD_WWTP,3272,,
6/6/2023,,EspartoCSD_WWTP,3272,,
6/7/2023,910992942.9,EspartoCSD_WWTP,3272,55420.00538,6.0834725245666996e-05
6/8/2023,,EspartoCSD_WWTP,3272,,
6/9/2023,829128982.5,EspartoCSD_WWTP,3272,38760.71105,4.674871083656862e-05
6/10/2023,,EspartoCSD_WWTP,3272,,
6/11/2023,,EspartoCSD_WWTP,3272,,
6/12/2023,2716038581,EspartoCSD_WWTP,3272,66992.90763,2.4665668634204368e-05
6/13/2023,,EspartoCSD_WWTP,3272,,
6/14/2023,862179117,EspartoCSD_WWTP,3272,4250.411305,4.929847199539865e-06
6/15/2023,,EspartoCSD_WWTP,3272,,
6/16/2023,610361844.3,EspartoCSD_WWTP,3272,5479.622346,8.977662017088524e-06
6/17/2023,,EspartoCSD_WWTP,3272,,
6/18/2023,,EspartoCSD_WWTP,3272,,
6/19/2023,859625910.3,EspartoCSD_WWTP,3272,24579.73018,2.8593519440649265e-05
6/20/2023,,EspartoCSD_WWTP,3272,,
6/21/2023,892267783,EspartoCSD_WWTP,3272,158703.1035,0.000177865
6/22/2023,,EspartoCSD_WWTP,3272,,
6/23/2023,441115036.5,EspartoCSD_WWTP,3272,11748.63846,2.6633955974468668e-05
6/24/2023,,EspartoCSD_WWTP,3272,,
6/25/2023,,EspartoCSD_WWTP,3272,,
6/26/2023,1807258713,EspartoCSD_WWTP,3272,4267.773649,2.361462484076663e-06
6/27/2023,,EspartoCSD_WWTP,3272,,
6/28/2023,3396788195,EspartoCSD_WWTP,3272,29203.37732,8.597350096921675e-06
6/29/2023,,EspartoCSD_WWTP,3272,,
6/30/2023,88743795.02,EspartoCSD_WWTP,3272,3931.560982,4.430237608157241e-05
7/1/2023,,EspartoCSD_WWTP,3272,,
7/2/2023,,EspartoCSD_WWTP,3272,,
7/3/2023,523217773.4,EspartoCSD_WWTP,3272,26067.25063,4.982103428543412e-05
7/4/2023,,EspartoCSD_WWTP,3272,,
7/5/2023,2128313894,EspartoCSD_WWTP,3272,42104.19453,1.9782887599022274e-05
7/6/2023,,EspartoCSD_WWTP,3272,,
7/7/2023,5837573053,EspartoCSD_WWTP,3272,48247.48039,8.264989568560428e-06
7/8/2023,,EspartoCSD_WWTP,3272,,
7/9/2023,,EspartoCSD_WWTP,3272,,
7/10/2023,583567663.2,EspartoCSD_WWTP,3272,40072.53953,6.86681974617963e-05
7/11/2023,,EspartoCSD_WWTP,3272,,
7/12/2023,1575708675,EspartoCSD_WWTP,3272,585507.0955,0.000371583
7/13/2023,,EspartoCSD_WWTP,3272,,
7/14/2023,687239054.9,EspartoCSD_WWTP,3272,4872.15468,7.0894612942346485e-06
7/15/2023,,EspartoCSD_WWTP,3272,,
7/16/2023,,EspartoCSD_WWTP,3272,,
7/17/2023,690251717.4,EspartoCSD_WWTP,3272,13647.87404,1.9772314497850454e-05
7/18/2023,,EspartoCSD_WWTP,3272,,
7/19/2023,533593078.8,EspartoCSD_WWTP,3272,40418.07737,7.574700454510258e-05
7/20/2023,,EspartoCSD_WWTP,3272,,
7/21/2023,1365814038,EspartoCSD_WWTP,3272,160669.538,0.000117636
7/22/2023,,EspartoCSD_WWTP,3272,,
7/23/2023,,EspartoCSD_WWTP,3272,,
7/24/2023,336754689.1,EspartoCSD_WWTP,3272,27719.84264,8.231464485253355e-05
7/25/2023,,EspartoCSD_WWTP,3272,,
7/26/2023,1047603188,EspartoCSD_WWTP,3272,34371.11853,3.2809291654841246e-05
7/27/2023,,EspartoCSD_WWTP,3272,,
7/28/2023,737988391.4,EspartoCSD_WWTP,3272,58997.67534,7.994390702448085e-05
7/29/2023,,EspartoCSD_WWTP,3272,,
7/30/2023,,EspartoCSD_WWTP,3272,,
7/31/2023,615343401.7,EspartoCSD_WWTP,3272,104484.2278,0.000169798
8/1/2023,,EspartoCSD_WWTP,3272,,
8/2/2023,909651313.1,EspartoCSD_WWTP,3272,88838.51906,9.766216766957798e-05
8/3/2023,,EspartoCSD_WWTP,3272,,
8/4/2023,825221333.3,EspartoCSD_WWTP,3272,29121.95441,3.528987100803794e-05
8/5/2023,,EspartoCSD_WWTP,3272,,
8/6/2023,,EspartoCSD_WWTP,3272,,
8/7/2023,356912755.5,EspartoCSD_WWTP,3272,27857.5769,7.805150271311059e-05
8/8/2023,,EspartoCSD_WWTP,3272,,
8/9/2023,1063443375,EspartoCSD_WWTP,3272,80532.76501,7.572830571698836e-05
8/10/2023,,EspartoCSD_WWTP,3272,,
8/11/2023,5595107171,EspartoCSD_WWTP,3272,30645.60102,5.477214302704471e-06
8/12/2023,,EspartoCSD_WWTP,3272,,
8/13/2023,,EspartoCSD_WWTP,3272,,
8/14/2023,739909022.9,EspartoCSD_WWTP,3272,50004.76512,6.758231562996801e-05
8/15/2023,,EspartoCSD_WWTP,3272,,
8/16/2023,902877875.2,EspartoCSD_WWTP,3272,139849.5935,0.000154893
8/17/2023,,EspartoCSD_WWTP,3272,,
8/18/2023,423613484.7,EspartoCSD_WWTP,3272,100423.8479,0.000237065
8/19/2023,,EspartoCSD_WWTP,3272,,
8/20/2023,,EspartoCSD_WWTP,3272,,
8/21/2023,991016529.3,EspartoCSD_WWTP,3272,65339.82617,6.593212548800114e-05
8/22/2023,,EspartoCSD_WWTP,3272,,
8/23/2023,594523797.8,EspartoCSD_WWTP,3272,96422.55119,0.000162185
8/24/2023,,EspartoCSD_WWTP,3272,,
8/25/2023,255929149.9,EspartoCSD_WWTP,3272,133918.8005,0.000523265
8/26/2023,,EspartoCSD_WWTP,3272,,
8/27/2023,,EspartoCSD_WWTP,3272,,
8/28/2023,778643009.9,EspartoCSD_WWTP,3272,279034.7566,0.00035836
8/29/2023,,EspartoCSD_WWTP,3272,,
8/30/2023,722412500.6,EspartoCSD_WWTP,3272,136673.2824,0.00018919
8/31/2023,,EspartoCSD_WWTP,3272,,
9/1/2023,420921588.7,EspartoCSD_WWTP,3272,237053.7996,0.000563178
9/2/2023,,EspartoCSD_WWTP,3272,,
9/3/2023,,EspartoCSD_WWTP,3272,,
9/4/2023,624051697.7,EspartoCSD_WWTP,3272,30045.33432,4.8145585426710615e-05
9/5/2023,,EspartoCSD_WWTP,3272,,
9/6/2023,693871946.1,EspartoCSD_WWTP,3272,84607.81647,0.000121936
9/7/2023,,EspartoCSD_WWTP,3272,,
9/8/2023,783844478.6,EspartoCSD_WWTP,3272,99972.5757,0.000127541
9/9/2023,,EspartoCSD_WWTP,3272,,
9/10/2023,,EspartoCSD_WWTP,3272,,
9/11/2023,617294555.1,EspartoCSD_WWTP,3272,63676.52991,0.000103154
9/12/2023,,EspartoCSD_WWTP,3272,,
9/13/2023,1410248922,EspartoCSD_WWTP,3272,734249.0892,0.000520652
9/14/2023,,EspartoCSD_WWTP,3272,,
9/15/2023,778607754.7,EspartoCSD_WWTP,3272,932838.1496,0.001198085
9/16/2023,,EspartoCSD_WWTP,3272,,
9/17/2023,,EspartoCSD_WWTP,3272,,
9/18/2023,546317210,EspartoCSD_WWTP,3272,188533.5676,0.000345099
9/19/2023,,EspartoCSD_WWTP,3272,,
9/20/2023,883159281.3,EspartoCSD_WWTP,3272,212806.9824,0.000240961
9/21/2023,,EspartoCSD_WWTP,3272,,
9/22/2023,632266757.7,EspartoCSD_WWTP,3272,63234.15213,0.000100012
9/23/2023,,EspartoCSD_WWTP,3272,,
9/24/2023,,EspartoCSD_WWTP,3272,,
9/25/2023,2057413470,EspartoCSD_WWTP,3272,91239.33641,4.4346621499727515e-05
9/26/2023,,EspartoCSD_WWTP,3272,,
9/27/2023,1955691189,EspartoCSD_WWTP,3272,11944.82625,6.10772616516082e-06
9/28/2023,,EspartoCSD_WWTP,3272,,
9/29/2023,2001886872,EspartoCSD_WWTP,3272,42749.53677,2.1354621669704165e-05
9/30/2023,,EspartoCSD_WWTP,3272,,
10/1/2023,,EspartoCSD_WWTP,3272,,
10/2/2023,1568810059,EspartoCSD_WWTP,3272,7579.185066,4.831168071401997e-06
10/3/2023,,EspartoCSD_WWTP,3272,,
10/4/2023,665224202.5,EspartoCSD_WWTP,3272,0,2.7598177591634676e-07
10/5/2023,,EspartoCSD_WWTP,3272,,
10/6/2023,612342951.9,EspartoCSD_WWTP,3272,42305.2545,6.908751766203114e-05
10/7/2023,,EspartoCSD_WWTP,3272,,
10/8/2023,,EspartoCSD_WWTP,3272,,
10/9/2023,656674456.6,EspartoCSD_WWTP,3272,40308.0772,6.13821305045612e-05
10/10/2023,,EspartoCSD_WWTP,3272,,
10/11/2023,785064042.1,EspartoCSD_WWTP,3272,34818.55464,4.4351228399181617e-05
10/12/2023,,EspartoCSD_WWTP,3272,,
10/13/2023,1246500925,EspartoCSD_WWTP,3272,0,2.7598177591634676e-07
10/14/2023,,EspartoCSD_WWTP,3272,,
10/15/2023,,EspartoCSD_WWTP,3272,,
10/16/2023,862861412.9,EspartoCSD_WWTP,3272,26721.08854,3.0967995719578455e-05
10/17/2023,,EspartoCSD_WWTP,3272,,
10/18/2023,671359156.4,EspartoCSD_WWTP,3272,24895.76442,3.7082631828136755e-05
10/19/2023,,EspartoCSD_WWTP,3272,,
10/20/2023,654762612.4,EspartoCSD_WWTP,3272,42255.78573,6.453603936733344e-05
10/21/2023,,EspartoCSD_WWTP,3272,,
10/22/2023,,EspartoCSD_WWTP,3272,,
10/23/2023,293431362.5,EspartoCSD_WWTP,3272,0,2.7598177591634676e-07
10/24/2023,,EspartoCSD_WWTP,3272,,
10/25/2023,2810248217,EspartoCSD_WWTP,3272,41235.59295,1.4673292094039812e-05
10/26/2023,,EspartoCSD_WWTP,3272,,
10/27/2023,585584750.4,EspartoCSD_WWTP,3272,13783.79617,2.3538516255437983e-05
10/28/2023,,EspartoCSD_WWTP,3272,,
10/29/2023,,EspartoCSD_WWTP,3272,,
10/30/2023,866197088.6,EspartoCSD_WWTP,3272,64113.97725,7.401777043708179e-05
